id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt
68356558,9525,9525,9525,36 months,13.99,325.5,C,C4,Accounting,6 years,MORTGAGE,55000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356558,,credit_card,Credit card refinancing,943xx,CA,30.96,0,3973.34,3973.34,2260.62,975.87,0,736.85,132.63299999999998,Nov-16,325.5
68486892,20000,20000,20000,36 months,5.32,602.3,A,A1,"VP, Business Technology Mgr",2 years,MORTGAGE,187000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68486892,,debt_consolidation,Debt consolidation,926xx,CA,14.68,0,21256.67656,21256.68,20000,1256.68,0,0,0,Jun-17,11599.2
68476311,14450,14450,14450,36 months,11.48,476.37,B,B5,Branch Manager,7 years,MORTGAGE,116300,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476311,,debt_consolidation,Debt consolidation,295xx,SC,2.86,0,15098.01,15098.01,14450,648.01,0,0,0,May-16,13691.94
68616519,21600,21600,21600,36 months,6.99,666.85,A,A3,Director,3 years,MORTGAGE,120000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616519,,debt_consolidation,Debt consolidation,770xx,TX,20.73,0,23985.351861720697,23985.35,21600,2385.35,0,0,0,Dec-18,1333.42
68503812,12600,12600,12600,36 months,6.99,389,A,A3,Executive Assistant,1 year,RENT,73000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68503812,,credit_card,Credit card refinancing,112xx,NY,5.56,0,13990.09716,13990.1,12600,1390.1,0,0,0,Dec-18,776.33
68446233,35000,35000,35000,60 months,15.77,846.87,D,D1,Underground Cable Splicer,10+ years,MORTGAGE,120000,Source Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446233,,debt_consolidation,Debt consolidation,481xx,MI,18.32,0,32228.32,32228.32,18908.95,13319.37,0,0,0,Mar-19,846.87
68566495,14800,14800,14800,36 months,15.77,518.65,D,D1,Program coordinator,7 years,RENT,48000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566495,,debt_consolidation,Debt consolidation,985xx,WA,20.55,0,7955.45,7955.45,4562.81,2160.18,0,1232.46,221.8428,Feb-17,518.65
68486666,20000,20000,20000,36 months,13.44,678.13,C,C3,Child Family Service Specialist,1 year,RENT,53000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68486666,,debt_consolidation,Debt consolidation,089xx,NJ,15.29,0,13672.31,13672.31,9001.04,3167.97,0,1503.3,270.594,Jul-17,678.13
68606727,9600,9600,9600,36 months,11.48,316.48,B,B5,Assistant Principal,10+ years,RENT,110000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606727,,debt_consolidation,Debt consolidation,913xx,CA,13.83,0,10913.20923,10913.21,9600,1313.21,0,0,0,Jul-17,5548.36
68386692,11900,11900,11900,36 months,17.97,430.04,D,D4,SALES / CUSTOMER SERVICE ,3 years,MORTGAGE,34000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386692,,home_improvement,Home improvement,150xx,PA,32.83,0,15439.60378,15439.6,11900,3539.6,0,0,0,Jan-19,429.79
68446133,20800,20800,20800,60 months,18.99,539.45,E,E1,Business Analyst,< 1 year,RENT,60000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446133,,credit_card,Credit card refinancing,223xx,VA,29.6,0,23861.3,23861.3,20800,3061.3,0,0,0,Oct-16,19490.84
68376668,30000,30000,30000,36 months,10.78,979.04,B,B4,Business Consultant,10+ years,MORTGAGE,70000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376668,,credit_card,Credit card refinancing,338xx,FL,22.99,0,28147.72,28147.72,22475.12,5623.65,48.95,0,0,Feb-19,203.15
68446257,12000,12000,12000,36 months,9.8,386.09,B,B3,Secretary,3 years,OWN,31200,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446257,,credit_card,Credit card refinancing,339xx,FL,30.04,0,13882.511709868999,13882.51,12000,1882.51,0,0,0,Jan-19,385.69
68596384,5000,5000,5000,36 months,11.48,164.84,B,B5,Psychologist,2 years,MORTGAGE,85000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68596384,,home_improvement,Home improvement,276xx,NC,8.28,15,5701.262749236899,5701.26,5000,701.26,0,0,0,Aug-17,2742.11
68425480,15000,15000,15000,60 months,17.97,380.66,D,D4,Book Keeper,2 years,RENT,45500,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68425480,,debt_consolidation,Debt consolidation,071xx,NJ,30.95,0,10240.38,10240.38,5145.31,5095.07,0,0,0,Apr-18,380.66
68406823,18900,18900,18900,36 months,12.88,635.73,C,C2,Teacher,5 years,RENT,45000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68406823,,debt_consolidation,Debt consolidation,224xx,VA,30.45,0,21851.40396,21851.4,18900,2951.4,0,0,0,Jul-17,11057.52
68587251,5000,5000,5000,36 months,7.91,156.48,A,A5,Librarian,10+ years,MORTGAGE,67000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68587251,,debt_consolidation,Debt consolidation,226xx,VA,36.53,0,5627.559926071999,5627.56,5000,627.56,0,0,0,Jan-19,156.25
68606615,19850,19850,19850,36 months,10.78,647.8,B,B4,Business Officer 2,7 years,RENT,85005,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606615,,credit_card,Credit card refinancing,113xx,NY,17.2,0,21698.275132760402,21698.28,19850,1848.28,0,0,0,Jan-17,14602.2
66585097,8000,8000,8000,36 months,13.99,273.39,C,C4,English Teacher,2 years,MORTGAGE,80000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66585097,,debt_consolidation,Debt consolidation,220xx,VA,19.74,0,9428.580195615501,9428.58,8000,1428.58,0,0,0,Sep-17,4145.05
68566428,20000,20000,20000,60 months,16.59,492.66,D,D2,Lead Quality Inspector,4 years,MORTGAGE,100000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566428,,debt_consolidation,Debt consolidation,480xx,MI,20,0,22114.98,22114.98,20000,2114.98,0,0,0,Sep-16,11212.44
68426259,20000,20000,20000,60 months,13.99,465.27,C,C4,assistant manager,10+ years,OWN,60000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426259,,debt_consolidation,Debt consolidation,681xx,NE,23.24,0,9584.18,9584.18,4047.77,3357.69,0,2178.72,21.7872,May-17,465.27
68566382,18000,18000,18000,60 months,19.89,475.79,E,E3,General Manager/Chef,7 years,RENT,50000,Source Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566382,,debt_consolidation,Debt consolidation,080xx,NJ,13.49,1,18030.3,18030.3,9288.56,8741.74,0,0,0,Feb-19,475.79
68340554,28000,28000,28000,60 months,22.45,780.52,F,F1,Deputy Sheriff,8 years,RENT,93000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68340554,,debt_consolidation,,935xx,CA,17.73,0,33983.94029,33983.94,28000,5983.94,0,0,0,Jan-17,22366.93
67858498,12000,12000,12000,36 months,13.99,410.08,C,C4,Credit Operations Supervisor,3 years,RENT,50000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67858498,,debt_consolidation,Debt consolidation,907xx,CA,20.31,0,14761.44957,14761.45,12000,2761.45,0,0,0,Nov-18,1153.49
68535954,15000,15000,15000,36 months,9.8,482.61,B,B3,Legal Secretary,4 years,RENT,52500,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68535954,,debt_consolidation,Debt consolidation,752xx,TX,4.96,0,17291.89627,17291.9,15000,2291.9,0,0,0,Dec-18,482.22
68386658,30000,30000,30000,36 months,7.49,933.05,A,A4,"Manager, Model Development QA",3 years,MORTGAGE,130000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386658,,credit_card,Credit card refinancing,945xx,CA,9.82,0,33558.54053,33558.54,30000,3558.54,0,0,0,Jan-19,933
68596392,17000,17000,17000,36 months,5.32,511.96,A,A1,Category Manager,5 years,MORTGAGE,98000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68596392,,credit_card,Credit card refinancing,150xx,PA,9.21,0,18313.17622,18313.18,17000,1313.18,0,0,0,Feb-18,6003.53
68566477,12000,12000,12000,60 months,11.99,266.88,C,C1,Engineer,10+ years,MORTGAGE,67894,Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566477,,debt_consolidation,Debt consolidation,913xx,CA,23,0,10108.2,10108.2,6747.38,3360.82,0,0,0,Mar-19,266.88
68366607,15750,15750,15750,36 months,16.59,558.33,D,D2,Teacher,8 years,RENT,50000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366607,,debt_consolidation,Debt consolidation,662xx,KS,21.96,0,17642.44,17642.44,15750,1892.44,0,0,0,Oct-16,13212.09
68566410,5000,5000,5000,36 months,10.78,163.18,B,B4,Teacher,10+ years,OWN,55000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566410,,major_purchase,Major purchase,770xx,TX,30.98,1,5865.914551,5865.91,5000,865.91,0,0,0,Nov-18,488.46
68596525,24000,24000,24000,60 months,13.99,558.32,C,C4,executive chef,10+ years,MORTGAGE,115000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68596525,,debt_consolidation,Debt consolidation,463xx,IN,17.71,0,30594.04193,30594.04,24000,6594.04,0,0,0,May-18,15566.03
68356423,15000,15000,15000,36 months,9.17,478.19,B,B2,Purchasing,10+ years,RENT,45000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356423,,debt_consolidation,Debt consolidation,241xx,VA,16.93,1,16875.77878,16875.78,15000,1875.78,0,0,0,Oct-17,7282.27
68363158,30000,30000,30000,60 months,13.44,689.37,C,C3,teacher,10+ years,MORTGAGE,70000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68363158,,home_improvement,Home improvement,140xx,NY,12.08,0,35193.84636,35193.85,30000,5193.85,0,0,0,Jun-17,23530.56
68396428,4200,4200,4200,36 months,7.49,130.63,A,A4,Senior Technology Specialist ,10+ years,MORTGAGE,90000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68396428,,credit_card,Credit card refinancing,850xx,AZ,24.85,0,4587.843283,4587.84,4200,387.84,0,0,0,Aug-17,2240.87
68547079,24000,24000,24000,60 months,8.49,492.29,B,B1,Analyst,3 years,MORTGAGE,93000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547079,,debt_consolidation,Debt consolidation,060xx,CT,14.98,0,19087.25,19087.25,14425.19,4662.06,0,0,0,Mar-19,492.29
68338640,6025,6025,6025,36 months,11.99,200.09,C,C1,Baker,7 years,RENT,25000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68338640,,debt_consolidation,,017xx,MA,6.82,0,6781.734398221801,6781.73,6025,756.73,0,0,0,May-17,290.41
68536967,12250,12250,12250,60 months,9.17,255.31,B,B2,insurance agent ,< 1 year,MORTGAGE,110000,Source Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68536967,,car,Car financing,201xx,VA,12.61,2,9700.3,9700.3,7093.6,2606.7,0,0,0,Mar-19,255.31
68435694,14850,14850,14850,60 months,18.49,381.07,D,D5,Billing/AR Coordinator,10+ years,MORTGAGE,45000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68435694,,debt_consolidation,Debt consolidation,780xx,TX,13.57,0,6058.98,6058.98,2738.92,3320.06,0,0,0,May-17,381.07
68496644,10000,10000,10000,36 months,6.49,306.45,A,A2,Police Sergeant,10+ years,MORTGAGE,106000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496644,,credit_card,Credit card refinancing,604xx,IL,16.45,0,11019.57233,11019.57,10000,1019.57,0,0,0,Nov-18,915.73
68536847,20000,20000,20000,60 months,19.89,528.66,E,E3,Director of Global Pricing,5 years,MORTGAGE,170000,Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68536847,,debt_consolidation,Debt consolidation,110xx,NY,13.92,1,20033.83,20033.83,10320.85,9712.98,0,0,0,Feb-19,528.66
68536927,10000,10000,10000,36 months,11.48,329.67,B,B5,Police Officer,2 years,MORTGAGE,105000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68536927,,small_business,Business,301xx,GA,36.81,7,9567.19,9567.19,7777.46,1773.25,16.48,0,0,Jul-18,346.15
68546518,35000,35000,35000,36 months,12.88,1177.27,C,C2,Vice President Forecasting and Planning,1 year,MORTGAGE,240000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546518,,credit_card,Credit card refinancing,891xx,NV,4.3,0,42318.95087,42318.95,35000,7318.95,0,0,0,Jan-19,1177.11
68606692,15000,15000,15000,36 months,12.88,504.55,C,C2,Marketing Director,< 1 year,RENT,89000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606692,,debt_consolidation,Debt consolidation,195xx,PA,34.58,0,2802.11,2802.11,1041.75,445.07,0,1315.29,236.7522,Apr-16,504.55
68476352,5000,5000,5000,36 months,11.99,166.05,C,C1,Sales,8 years,RENT,60000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476352,,moving,Moving and relocation,076xx,NJ,19.27,0,5969.369607,5969.37,5000,969.37,0,0,0,Jan-19,165.95
68386516,11000,11000,11000,36 months,13.99,375.91,C,C4,Application Analyst,3 years,RENT,65000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386516,,debt_consolidation,Debt consolidation,191xx,CA,21.88,0,13399.13112,13399.13,11000,2399.13,0,0,0,Sep-18,1434.29
68526519,5500,5500,5500,36 months,15.77,192.74,D,D1,Clinical Demand and Supply Lead,2 years,MORTGAGE,101000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526519,,vacation,Vacation,945xx,CA,25.55,0,6464.432997,6464.43,5500,964.43,0,0,0,May-17,3585.38
68386517,2500,2500,2500,36 months,11.99,83.03,C,C1,Administrative Assistant,< 1 year,MORTGAGE,50400,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386517,,home_improvement,Home improvement,806xx,CO,12.48,0,2665.05,2665.05,2500,165.05,0,0,0,Jul-16,2179.55
68436580,21150,21150,21150,36 months,15.77,741.18,D,D1,Owner,5 years,MORTGAGE,52000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436580,,debt_consolidation,Debt consolidation,030xx,NH,26.17,0,26635.78868,26635.79,21150,5485.79,0,0,0,Jan-19,740.81
68426320,20000,20000,20000,36 months,11.48,659.33,B,B5,Business Manager,1 year,RENT,185000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426320,,debt_consolidation,Debt consolidation,640xx,MO,25.7,0,23703.98605,23703.99,20000,3703.99,0,0,0,Jan-19,659.33
68606272,5875,5875,5875,36 months,11.48,193.68,B,B5,MIT,3 years,RENT,25200,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606272,,debt_consolidation,Debt consolidation,900xx,CA,10.48,0,6923.880794,6923.88,5875,1048.88,0,0,0,Jul-18,1138.43
68494601,24000,24000,24000,36 months,7.49,746.44,A,A4,Associate Director,10+ years,RENT,107000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68494601,,car,Car financing,600xx,IL,15.15,0,26765.18657,26765.19,24000,2765.19,0,0,0,Jul-18,5143.4
68445286,12000,12000,12000,36 months,9.8,386.09,B,B3,Transportation COordinator,1 year,RENT,46000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68445286,,debt_consolidation,Debt consolidation,640xx,MO,27.42,0,8863.74,8863.74,7256.12,1607.62,0,0,0,Dec-17,386.09
68366171,19200,19200,19200,60 months,18.99,497.96,E,E1,Senior Project Manager,10+ years,OWN,113000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366171,,debt_consolidation,Debt consolidation,193xx,PA,23.81,0,5703.84,5703.84,1641.75,2291.29,0,1770.8,318.744,Sep-16,497.96
68338634,8000,8000,8000,36 months,13.99,273.39,C,C4,,,MORTGAGE,50000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68338634,,debt_consolidation,,207xx,MD,19.85,0,8375.9,8375.9,8000,375.9,0,0,0,May-16,7571.27
68526395,35000,35000,35000,60 months,19.89,925.15,E,E3,Analyst,< 1 year,RENT,76000,Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526395,,debt_consolidation,Debt consolidation,770xx,TX,21.98,0,35059.01,35059.01,18061.23,16997.78,0,0,0,Feb-19,925.15
68436531,28000,28000,28000,36 months,15.77,981.23,D,D1,Network Manager,8 years,MORTGAGE,105000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436531,,debt_consolidation,Debt consolidation,615xx,IL,28.35,0,34036.69685,34036.7,28000,6036.7,0,0,0,Nov-17,13492.2
68446068,13500,13500,13500,36 months,10.78,440.57,B,B4,General Manager,10+ years,RENT,77000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446068,,credit_card,Credit card refinancing,925xx,CA,14.45,1,9643.69,9643.69,6961.41,1829.78,0,852.5,153.45,Sep-17,440.57
68396530,27825,27825,27825,60 months,14.85,659.77,C,C5,Utility Business Director,10+ years,MORTGAGE,73000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68396530,,credit_card,Credit card refinancing,291xx,SC,22.62,4,32271.25,32271.25,22487,9784.25,0,0,0,Mar-19,659.77
68496665,11000,11000,11000,36 months,8.49,347.2,B,B1,Branch Chief,10+ years,MORTGAGE,125000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496665,,debt_consolidation,Debt consolidation,216xx,MD,27.87,1,12485.900999476002,12485.9,11000,1485.9,0,0,0,Jan-19,346.87
68376147,15000,15000,15000,36 months,10.78,489.52,B,B4,Teacher,3 years,MORTGAGE,46000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376147,,debt_consolidation,Debt consolidation,402xx,KY,30.65,1,17619.49559,17619.5,15000,2619.5,0,0,0,Sep-18,14.28
68526504,20000,20000,20000,36 months,9.8,643.47,B,B3,IT Manager,3 years,RENT,95000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526504,,debt_consolidation,Debt consolidation,112xx,NY,21.31,0,23068.51339,23068.51,20000,3068.51,0,0,0,Dec-18,643.36
68575042,28000,28000,28000,60 months,14.85,663.92,C,C5,Operations Manager,10+ years,MORTGAGE,110000,Not Verified,15-Dec,Late (31-120 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=68575042,,debt_consolidation,Debt consolidation,061xx,CT,24.02,0,23144.8,23144.8,13799.13,9345.67,0,0,0,Dec-18,663.92
68606606,35000,35000,35000,36 months,9.8,1126.07,B,B3,director of pharmacy,10+ years,OWN,173000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606606,,credit_card,Credit card refinancing,080xx,NJ,22.42,0,40608.845698351404,40608.85,35000,5608.85,0,0,0,Nov-18,3353.27
66505903,24000,24000,24000,60 months,15.77,580.71,D,D1,Management Program Analyst,< 1 year,OWN,72219,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66505903,,debt_consolidation,Debt consolidation,211xx,MD,12.07,0,22014.41,22014.41,12968.13,9046.28,0,0,0,Feb-19,580.71
68406948,10000,10000,10000,60 months,22.45,278.76,F,F1,,,OWN,28600,Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68406948,,major_purchase,Major purchase,925xx,CA,26.65,0,10592.88,10592.88,5010.71,5582.17,0,0,0,Mar-19,278.76
68356482,35000,35000,35000,60 months,11.48,769.39,B,B5,Network IT,2 years,MORTGAGE,80000,Source Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356482,,debt_consolidation,Debt consolidation,220xx,VA,5.67,0,29181.01,29181.01,19801.23,9379.78,0,0,0,Feb-19,769.39
68587164,25000,25000,25000,60 months,19.89,660.82,E,E3,SR Analyst,1 year,MORTGAGE,80000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68587164,,debt_consolidation,Debt consolidation,206xx,MD,21.53,5,25582.34,25582.34,13355.07,12227.27,0,0,0,Mar-19,660.82
